pair,amount,volume,side,timestamp,user_id
BTCUSDT,206.99,0.00221741,sell,2024-12-02T11:21:57.77565Z,991-1981-1521-1561-197
BTCUSDT,25,0.00026227,sell,2024-12-01T16:33:38.273115Z,541-1981-1521-1981-197
BTCUSDT,23,0.00024118,sell,2024-12-01T16:48:37.56797Z,541-1981-1521-1981-197
BTCUSDT,99.99,0.00098357,buy,2024-12-07T20:49:24.624793Z,481-1521-1521-1561-155
BTCUSDT,255.21,0.00273567,sell,2024-11-28T16:07:03.988384Z,501-1521-1521-1981-153
BTCUSDT,86.25,0.00085354,sell,2024-12-05T05:11:42.832844Z,991-1981-1521-1981-153
BTCUSDT,343.02,0.00352223,buy,2024-12-04T12:48:50.720139Z,1011-1501-1521-1571-1101
BTCUSDT,999.78,0.01065473,sell,2024-12-03T01:07:48.143226Z,531-1501-1521-1981-151
BTCUSDT,500.14,0.005145,buy,2024-12-03T01:07:09.781555Z,531-1501-1521-1981-151
BTCUSDT,1997.21,0.02101665,sell,2024-12-09T22:56:25.890186Z,531-1501-1521-1981-151
BTCUSDT,699.22,0.00696864,sell,2024-12-05T05:41:20.224856Z,531-1501-1521-1981-151
BTCUSDT,138.79,0.00140403,buy,2024-11-29T12:21:28.404982Z,561-1481-1521-1571-153
BTCUSDT,269,0.0033852,sell,2025-03-11T17:31:44.467601Z,491-1981-1521-1981-199
BTCUSDT,994.06,0.01043361,sell,2024-11-29T11:52:41.389168Z,1011-11021-1521-1561-151
BTCUSDT,200.22,0.00210013,sell,2024-12-01T16:08:09.234351Z,981-1541-1521-1571-153
BTCUSDT,2108.27,0.02124098,buy,2024-12-06T13:28:11.164917Z,481-1561-1521-1561-154
BTCUSDT,25.96,0.00026594,buy,2024-11-27T21:46:19.9022Z,991-1521-1521-1561-157
BTCUSDT,103.22,0.00108591,sell,2024-12-09T22:36:39.935275Z,991-11011-1521-1981-198
BTCUSDT,14.99,0.00014795,sell,2024-12-05T05:27:48.402806Z,521-1981-1521-1981-149
BTCUSDT,570,0.00608982,sell,2024-12-03T18:28:08.710023Z,501-1541-1521-1971-197
BTCUSDT,7.92,0.00009574,buy,2025-03-11T17:31:50.503466Z,481-1981-1521-1561-156
BTTNGN,12054.03562,5047753.608,sell,2024-12-05T18:12:43.467287Z,971-1521-1521-1981-154
BTTNGN,115878.0614,51754382.05,sell,2024-12-07T07:41:09.331794Z,571-1981-1521-1571-1101
BTTNGN,19260.21711,7306607.4,sell,2024-12-04T12:38:03.363097Z,571-1981-1521-1571-1101
C98NGN,500.17,1.4284,sell,2024-11-30T04:35:00.446158Z,481-11001-1521-1971-154
C98NGN,500,1.4348,sell,2024-11-30T04:30:17.543428Z,481-11001-1521-1971-154
C98NGN,8106.37,19.6114,sell,2024-12-08T17:19:09.056495Z,511-1971-1521-1981-156
C98NGN,219597.7,593.0745,sell,2024-12-06T13:00:11.035048Z,1021-1491-1521-1561-152
CHZNGN,2692.31,15.149167,buy,2024-12-02T11:37:00.702717Z,491-11011-1521-1561-1102
CHZNGN,500.38,2.398426,buy,2024-12-07T08:24:45.919209Z,1011-1561-1521-1981-155
DOGENGN,5735.68,8,buy,2024-12-03T18:27:29.416827Z,511-1971-1521-1971-152
DOGENGN,147235.79,229.2,sell,2024-12-09T23:06:28.080153Z,981-1481-1521-1561-153
DOGENGN,99998.39,151.6,buy,2024-12-06T13:02:58.069951Z,511-1501-1521-1971-1102
DOGENGN,497016,737.5,sell,2024-11-27T20:42:54.517266Z,531-11001-1521-1981-149
DOGENGN,4943.95,7.2,buy,2024-12-10T13:51:25.78991Z,1021-1551-1521-1571-155
DOGENGN,9840.32,16,sell,2024-12-06T13:36:26.945046Z,551-1501-1521-1571-153
DOGENGN,10000,39.2,buy,2025-03-11T14:20:43.445684Z,541-1481-1521-1571-1100
DOGENGN,9000,35.4,buy,2025-03-11T14:22:41.964827Z,541-1481-1521-1571-1100
DOGENGN,6926.64,9.5,sell,2024-12-01T16:45:59.074381Z,521-1491-1521-1561-154
DOGENGN,13929.11,18.9,buy,2024-11-29T11:47:47.719492Z,1021-1511-1521-1561-1100
DOGENGN,600.92,0.9,buy,2024-12-10T20:11:16.759858Z,991-1481-1521-1971-156
DOGENGN,257811.46,364.8,sell,2024-12-01T15:55:05.083578Z,981-1501-1521-1571-197
DOGENGN,122131.39,182.4,sell,2024-12-03T18:10:07.005037Z,981-1501-1521-1571-197
DOGENGN,72278.05,105.4,sell,2024-11-29T12:02:02.693111Z,521-1991-1521-1971-152
DOGENGN,363.89,0.5,sell,2024-12-05T05:19:15.442348Z,531-11011-1521-1561-151
DOGENGN,4251.36,5.9,sell,2024-12-08T17:26:53.83288Z,971-1511-1521-1571-148
DOGENGN,13684.6,20,sell,2024-11-29T12:01:30.757567Z,971-1511-1521-1571-148
DOGENGN,108151.16,174.9,sell,2024-12-10T19:59:15.016835Z,981-1981-1521-1561-156
DOGENGN,30308.94,46,sell,2024-12-04T12:15:43.787914Z,981-1981-1521-1561-156
DOGENGN,15559.98,21.5,sell,2024-12-08T18:04:16.030742Z,991-1561-1521-1971-152
DOGENGN,4987.61,6.7,buy,2024-12-07T21:39:32.497188Z,511-1481-1521-1971-154
DOGENGN,100147.17,144.5,buy,2024-12-09T22:49:24.624995Z,571-1561-1521-1981-198
DOGENGN,50112.95,70.8,buy,2024-12-04T12:00:38.256822Z,481-1981-1521-1971-150
DOGENGN,5213.22,7.6,sell,2024-12-05T17:57:45.25388Z,491-1551-1521-1981-153
DOGENGN,154976,200,buy,2024-12-08T17:15:18.059247Z,971-1531-1521-1571-150
DOGENGN,60242.4,90,sell,2024-12-02T10:56:42.934353Z,571-1511-1521-1971-199
DOGEUSDT,70.8292,161.6,buy,2024-12-09T12:37:01.740097Z,521-1511-1521-1561-198
DOGSNGN,287.5,250,sell,2024-12-02T11:25:12.65165Z,521-1531-1521-1561-1101
DOGSNGN,399.55,305,buy,2024-11-28T16:12:15.150641Z,551-1501-1521-1561-149
DOGSNGN,279.5,215,buy,2024-12-07T07:53:46.963532Z,491-1981-1521-1561-150
DOGSNGN,299,230,buy,2024-12-07T08:24:07.314812Z,1011-1561-1521-1981-155
DOGSNGN,360,300,sell,2024-12-07T07:24:24.792139Z,551-1521-1521-1571-153
ENJNGN,10810.6,20,sell,2024-12-01T16:12:36.751849Z,491-1541-1521-1561-198
ENSNGN,18116.44,0.32793696,sell,2024-11-29T11:35:06.408249Z,481-11001-1521-1971-1102
ETHNGN,19978.16,0.00336242,sell,2024-12-09T12:03:33.053289Z,491-1561-1521-1981-198
ETHNGN,20006.04,0.00340555,sell,2024-12-03T18:05:54.104872Z,491-1561-1521-1981-198
ETHNGN,50016.69,0.00892076,sell,2024-12-06T13:12:19.487949Z,491-1561-1521-1981-198
ETHNGN,50001.48,0.00823896,sell,2024-12-07T21:15:26.306554Z,491-1561-1521-1981-198
ETHNGN,20000,0.00323291,sell,2024-12-08T18:01:38.907738Z,491-1561-1521-1981-198
ETHNGN,209709.53,0.03543567,sell,2024-12-07T08:11:01.51985Z,1001-1521-1521-1971-1102
ETHNGN,5000,0.00076963,buy,2024-11-30T19:00:00.877213Z,501-1971-1521-1561-157
ETHNGN,600,0.00010705,sell,2024-12-06T13:11:44.133328Z,561-11011-1521-1561-197
ETHNGN,5999,0.0010267,sell,2024-12-03T18:29:10.893118Z,561-11011-1521-1561-197
ETHNGN,8000.33,0.00133582,sell,2024-12-09T12:30:14.915244Z,561-11011-1521-1561-197
ETHNGN,72964.28,0.01236224,sell,2024-12-04T12:01:51.068463Z,971-1481-1521-1971-149
ETHNGN,12667.46,0.0021,sell,2024-12-05T17:48:08.692045Z,561-1571-1521-1561-1100
ETHNGN,10293.11,0.0017,sell,2024-11-27T21:22:58.864819Z,561-1571-1521-1561-1100
ETHNGN,50011.64,0.00841505,sell,2024-11-29T11:45:50.143937Z,1011-11011-1521-1561-156
ETHNGN,60509.36,0.01022585,sell,2024-12-07T08:13:01.491225Z,521-1571-1521-1561-154
ETHNGN,81934.7,0.01379424,sell,2024-12-04T12:11:28.453303Z,991-1541-1521-1981-151
ETHNGN,444453.8,0.07205837,sell,2024-12-08T17:12:19.592833Z,551-1991-1521-1561-1101
ETHNGN,4001.67,0.00064664,sell,2024-12-08T17:39:39.936473Z,991-1481-1521-1971-156
ETHNGN,36991.93,0.00611407,sell,2024-12-07T21:41:25.514763Z,991-1481-1521-1971-156
ETHNGN,249964.55,0.0403922,sell,2024-12-08T17:28:42.800008Z,981-1541-1521-1971-156
ETHNGN,44972.73,0.00726458,sell,2024-12-08T17:33:55.374154Z,981-1541-1521-1971-156
ETHNGN,159953.5,0.05616328619,sell,2025-03-11T17:40:48.380694Z,501-11011-1521-1561-156
ETHNGN,5000.4,0.00080878,sell,2024-12-08T17:50:22.359473Z,481-11001-1521-1981-149
ETHNGN,42740.95,0.00720087,sell,2024-12-02T11:32:25.054747Z,481-1511-1521-1971-152
ETHNGN,153041.19,0.02611691,sell,2024-12-03T18:18:22.309139Z,571-1571-1521-1561-149
ETHNGN,9998.68,0.00164348,sell,2024-12-07T20:52:03.91243Z,571-11001-1521-1571-156
ETHNGN,14999.94,0.00248121,sell,2024-12-05T18:07:00.77278Z,571-11001-1521-1571-156
ETHNGN,499918,0.08080002,sell,2024-12-08T17:38:00.373182Z,571-11001-1521-1571-156
ETHNGN,19999.36,0.00330606,sell,2024-11-30T19:13:25.084905Z,571-11001-1521-1571-156
ETHNGN,3254.01,0.00053942,sell,2024-12-11T11:08:33.167274Z,481-1501-1521-1571-1100
ETHNGN,1890.66,0.00033977,sell,2024-12-06T13:30:22.913177Z,561-1561-1521-1561-152
ETHNGN,24533.31,0.00419439,sell,2024-12-03T18:36:56.200064Z,511-1551-1521-1571-1101
ETHNGN,25466.12,0.00423381,sell,2024-11-30T04:24:01.071269Z,561-11001-1521-1561-1102
ETHNGN,11942.28,0.00198157,sell,2024-11-30T04:41:23.453366Z,561-11001-1521-1561-1102
ETHNGN,6355.56,0.00105198,sell,2024-11-27T21:28:57.45091Z,491-1531-1521-1981-157
ETHNGN,129716.92,0.02187025,sell,2024-12-02T11:27:37.348336Z,981-1971-1521-1571-155
ETHNGN,12995.24,0.00221848,sell,2024-12-03T18:17:37.007248Z,541-1981-1521-1981-197
ETHNGN,73891.11,0.01227878,sell,2024-12-05T18:13:19.149918Z,511-1991-1521-1571-154
ETHNGN,96673.28,0.01645444,sell,2024-11-28T16:35:41.372739Z,551-11001-1521-1971-198
ETHNGN,23851.23,0.00393176,sell,2024-12-07T21:31:10.653828Z,521-1491-1521-1981-151
ETHNGN,76837.7,0.01316803,sell,2024-12-03T18:41:11.357378Z,551-1511-1521-1981-156
ETHNGN,2499.78,0.00041406,sell,2024-12-11T11:04:51.859174Z,521-1491-1521-1561-154
ETHNGN,2499.99,0.00042899,sell,2024-12-10T19:57:40.752191Z,521-1491-1521-1561-154
ETHNGN,5238.67,0.00084869,sell,2024-12-01T16:41:17.578689Z,521-1491-1521-1561-154
ETHNGN,45131.73,0.00754134,sell,2024-12-09T12:34:56.001351Z,561-1481-1521-1971-1102
ETHNGN,208219.99,0.034931,sell,2024-12-11T07:49:43.036142Z,561-1481-1521-1971-1102
ETHNGN,36384.83,0.00591978,sell,2024-12-01T15:57:09.541217Z,1001-1481-1521-1971-156
ETHNGN,10009.07,0.00154132,buy,2024-11-30T18:47:32.733063Z,501-1481-1521-1561-151
ETHNGN,30218,0.00464128,buy,2024-11-30T19:33:05.821852Z,501-1481-1521-1561-151
ETHNGN,19999.97,0.00337192,sell,2024-12-02T11:24:25.104635Z,981-1531-1521-1571-154
ETHNGN,576833.98,0.096049,sell,2024-12-03T01:08:18.914472Z,501-1991-1521-1561-150
ETHNGN,136604.22,0.02286503,sell,2024-12-09T12:08:34.10444Z,1001-11021-1521-1971-1100
ETHNGN,27999.98,0.00476993,sell,2024-11-28T15:55:51.468102Z,521-1971-1521-1561-1102
ETHNGN,9998.77,0.00168262,sell,2024-11-29T12:02:57.955462Z,521-1971-1521-1561-1102
ETHNGN,10898.39,0.00183095,sell,2024-11-29T12:15:02.173394Z,521-1971-1521-1561-1102
ETHNGN,297447.46,0.04914,sell,2024-11-30T18:54:10.977571Z,511-1531-1521-1561-157
ETHNGN,74575.44,0.01261792,sell,2024-12-02T10:59:29.325416Z,1011-1981-1521-1971-155
ETHNGN,86839.02,0.01431322,sell,2024-11-27T21:07:43.03983Z,1011-1981-1521-1971-155
ETHNGN,167027.46,0.02987722,sell,2024-12-06T13:39:59.862554Z,481-1551-1521-1971-1100
ETHNGN,211244.92,0.03450237,sell,2024-12-05T04:54:15.590032Z,561-11011-1521-1971-155
ETHNGN,124432.43,0.0211873,sell,2024-12-10T13:53:39.399242Z,571-1981-1521-1981-157
ETHNGN,1200.59,0.00019844,sell,2024-11-27T21:01:25.982449Z,481-1541-1521-1561-156
ETHNGN,1901.34,0.00031375,sell,2024-11-27T21:03:01.889808Z,481-1541-1521-1561-156
ETHNGN,3507.15,0.00057755,sell,2024-11-27T21:03:28.700135Z,481-1541-1521-1561-156
ETHNGN,1399.72,0.00023026,sell,2024-11-27T21:12:46.099386Z,481-1541-1521-1561-156
ETHNGN,10009.87,0.0016591,sell,2024-11-30T05:24:37.518238Z,541-11001-1521-1981-155
ETHNGN,149974.85,0.02580657,sell,2024-12-09T22:58:27.850324Z,531-1501-1521-1981-151
ETHNGN,100043.12,0.01697633,sell,2024-11-28T16:17:26.701634Z,531-1501-1521-1981-151
ETHNGN,9970.85,0.00165625,sell,2024-11-27T20:52:54.123386Z,531-11011-1521-1971-1101
ETHNGN,37770.15,0.00621876,sell,2024-12-07T20:55:56.892333Z,531-11011-1521-1971-1101
ETHNGN,96785.92,0.01566856,sell,2024-12-01T16:41:29.687149Z,1011-1511-1521-1971-150
ETHNGN,329479.24,0.05446078,sell,2024-11-30T18:57:19.110176Z,531-11001-1521-1561-153
ETHNGN,102214.4,0.01743871,sell,2024-12-10T13:16:31.006102Z,1001-1491-1521-1571-198
ETHNGN,164428.47,0.02729267,sell,2024-11-30T05:05:37.490043Z,511-1571-1521-1981-153
ETHNGN,48025.82,0.00798422,sell,2024-12-03T02:47:09.552512Z,511-1571-1521-1981-153
ETHNGN,24318.93,0.00829603,sell,2025-03-11T19:14:28.85762Z,561-1981-1521-1981-197
ETHNGN,295190.87,0.0485812,sell,2024-12-07T21:22:24.239021Z,491-1981-1521-1571-155
ETHNGN,201839.22,0.03351347,sell,2024-11-27T20:44:42.512284Z,981-1501-1521-1981-149
ETHNGN,17139.91,0.00294931,sell,2024-12-09T22:58:32.960515Z,981-1571-1521-1571-150
ETHNGN,3751242.46,0.64,sell,2024-12-03T18:15:55.728793Z,551-1981-1521-1971-1101
ETHNGN,78407,0.01279832,sell,2024-12-05T04:25:40.789622Z,511-1481-1521-1571-154
ETHNGN,23464.44,0.00399567,sell,2024-12-03T18:05:11.895715Z,1021-1531-1521-1981-154
ETHNGN,558785.91,0.1,sell,2024-12-06T12:48:29.86753Z,491-1551-1521-1971-156
ETHNGN,614937.82,0.1,sell,2024-12-01T16:20:20.980629Z,491-1551-1521-1971-156
ETHNGN,14458.1,0.0052,sell,2025-03-11T14:39:43.959349Z,561-1551-1521-1981-152
ETHNGN,58561.66,0.00989655,sell,2024-12-02T10:59:49.199949Z,501-1511-1521-1981-1101
ETHNGN,155797.87,0.02689643,sell,2024-12-09T23:53:50.303945Z,501-1511-1521-1981-1101
ETHNGN,10000,0.00189445,sell,2025-07-18T15:25:55.887623Z,1021-1551-1521-1571-153
ETHNGN,1078649.42,0.18496551,sell,2024-12-10T19:56:57.85657Z,511-1531-1521-1561-150
ETHNGN,43731.49,0.00739138,sell,2024-12-07T08:06:23.938687Z,511-1531-1521-1561-150
ETHNGN,4027.89,0.00066793,sell,2024-12-05T18:10:53.448376Z,511-1511-1521-1971-155
ETHNGN,49977.58,0.0078572,buy,2024-12-04T12:05:52.347714Z,481-1981-1521-1971-150
ETHNGN,30441.28,0.00522156,sell,2024-12-10T19:57:59.243663Z,971-1541-1521-1561-149
ETHNGN,55003.62,0.00905623,sell,2024-12-07T20:45:09.360237Z,971-1541-1521-1561-149
ETHNGN,143391.16,0.0243184,sell,2024-12-04T12:39:27.666383Z,991-1981-1521-1981-156
ETHNGN,222519.54,0.03801294,sell,2024-12-03T18:38:35.427039Z,991-1981-1521-1981-156
ETHNGN,78098.82,0.01396385,sell,2024-12-06T13:39:06.670125Z,991-1541-1521-1571-1100
ETHNGN,2499.98,0.00041327,sell,2024-11-27T21:45:14.391985Z,491-1531-1521-1981-197
ETHNGN,16341.25,0.00280029,sell,2024-12-03T18:42:14.473283Z,1021-1561-1521-1571-154
ETHNGN,14406.97,0.00243374,sell,2024-12-07T08:09:15.232546Z,981-1551-1521-1561-197
ETHNGN,826337.14,0.13974552,sell,2024-12-02T11:10:40.728143Z,511-11011-1521-1971-197
ETHNGN,52911.06,0.00854114,sell,2024-12-08T17:26:04.369954Z,981-11011-1521-1971-155
ETHNGN,190993.75,0.03248521,sell,2024-11-28T16:27:58.531105Z,481-1541-1521-1561-1102
ETHNGN,41457.64,0.0146655,sell,2025-03-11T14:19:06.351628Z,991-1561-1521-1981-155
ETHUSDT,27.23,0.01483913,sell,2025-03-11T14:36:52.397387Z,991-1981-1521-1571-197
ETHUSDT,64.1,0.01842554,sell,2024-11-28T16:18:29.234271Z,1001-1971-1521-1571-150
ETHUSDT,213.54,0.06,sell,2024-11-27T21:46:33.568155Z,991-1521-1521-1561-157
FILNGN,100159.94,9.64070072,buy,2024-12-09T22:48:46.785213Z,571-1561-1521-1981-198
FLOKINGN,9803.916,27000,sell,2024-11-28T16:05:56.011963Z,981-1511-1521-1561-1101
FLOKINGN,2501.024746,6027.916487,buy,2024-11-30T19:20:43.746948Z,981-11001-1521-1561-1101
FLOKIUSDT,99.9739364,433990,buy,2024-12-03T04:29:04.326818Z,531-1501-1521-1571-1102
GALANGN,9823.24,104.170108,sell,2024-12-05T18:12:56.692323Z,971-1521-1521-1981-154
GALANGN,100038.18,1272.750414,buy,2024-12-09T22:50:19.864927Z,571-1561-1521-1981-198
LTCNGN,4962.97,0.024,sell,2024-12-08T17:36:13.067355Z,551-11021-1521-1971-198
LTCNGN,30621.96,0.17,sell,2024-12-01T15:56:01.085366Z,491-1521-1521-1571-1100
LTCNGN,10557.14,0.058,sell,2024-12-11T11:07:10.341307Z,491-1521-1521-1571-1100
LTCNGN,29274.48,0.141,sell,2024-12-08T17:55:45.985806Z,491-1521-1521-1571-1100
LTCNGN,1814.69,0.009,sell,2024-12-07T08:20:55.918245Z,491-1521-1521-1571-1100
LTCNGN,30019.75,0.128,buy,2024-12-03T01:24:14.823961Z,541-1981-1521-1571-1101
LTCNGN,50095.99,0.225,buy,2024-12-08T17:32:11.832268Z,541-1981-1521-1571-1101
LTCNGN,222364.48,1.373,sell,2024-11-27T21:38:41.483231Z,1001-1521-1521-1971-1102
LTCNGN,7047.29,0.03,buy,2024-12-03T00:52:31.191774Z,981-1501-1521-1981-148
LTCNGN,39790.01,0.168,buy,2024-12-05T17:59:20.616682Z,1011-1541-1521-1561-149
LTCNGN,10033.73,0.045,buy,2024-12-08T17:34:17.395192Z,1011-1541-1521-1561-149
LTCNGN,1752.95,0.008,buy,2024-12-07T20:48:07.545912Z,541-1561-1521-1971-157
LTCNGN,2041.44,0.01,buy,2024-12-06T13:03:31.50006Z,541-1561-1521-1971-157
LTCNGN,1656.48,0.009,buy,2024-12-09T23:08:37.625476Z,541-1561-1521-1971-157
LTCNGN,1947.19,0.009,buy,2024-12-05T05:41:54.001366Z,541-1561-1521-1971-157
LTCNGN,17561.02,0.096,sell,2024-12-11T13:17:22.406807Z,1021-1511-1521-1981-1101
LTCNGN,2837,0.016,sell,2024-12-01T16:48:25.783193Z,981-1571-1521-1971-151
LTCNGN,4901.44,0.027,buy,2024-11-30T19:00:00.311507Z,501-1971-1521-1561-157
LTCNGN,86760.16,0.541,sell,2024-11-29T11:33:51.627947Z,491-1541-1521-1571-1100
LTCNGN,99837.98,0.599,sell,2024-11-30T04:42:37.732451Z,511-11011-1521-1561-153
LTCNGN,384.66,0.002,buy,2024-12-01T16:26:09.70485Z,481-1971-1521-1971-154
LTCNGN,433.1,0.002,buy,2024-12-05T05:41:20.287689Z,481-1971-1521-1971-154
LTCNGN,52838.09,0.244,buy,2024-12-05T05:40:59.185831Z,481-1971-1521-1971-154
LTCNGN,49168.66,0.246,sell,2024-12-05T05:50:14.883089Z,481-1971-1521-1971-154
LTCNGN,10929.27,0.061,buy,2024-11-30T05:33:30.186375Z,511-1971-1521-1971-152
LTCNGN,21927.12,0.096,buy,2024-12-03T18:38:52.858083Z,511-1971-1521-1971-152
LTCNGN,5024.89,0.023,buy,2024-12-07T21:44:45.769286Z,491-1491-1521-1981-156
LTCNGN,9866.19,0.052,buy,2024-12-10T13:47:25.83524Z,1011-1501-1521-1971-157
LTCNGN,38413.33,0.239,sell,2024-11-29T11:44:51.742081Z,511-11021-1521-1981-148
LTCNGN,56485.18,0.351,sell,2024-11-29T11:48:36.212492Z,561-1971-1521-1571-1101
LTCNGN,2502.43,0.015,buy,2024-11-28T15:54:29.120453Z,481-11021-1521-1571-153
LTCNGN,1824.03,0.008,buy,2024-12-03T18:02:37.27225Z,481-11021-1521-1571-153
LTCNGN,1846.18,0.009,buy,2024-12-09T12:27:03.808278Z,481-11021-1521-1571-153
LTCNGN,1524.72,0.008,sell,2024-12-09T12:29:15.095174Z,481-11021-1521-1571-153
LTCNGN,1438.71,0.007,buy,2024-12-09T12:31:43.674529Z,481-11021-1521-1571-153
LTCNGN,26192.88,0.148,sell,2024-12-01T16:43:28.974569Z,481-11021-1521-1571-153
LTCNGN,4523.91,0.021,buy,2024-12-05T05:58:15.918926Z,481-11021-1521-1571-153
LTCNGN,5031.88,0.032,sell,2024-11-28T16:40:57.397414Z,521-11011-1521-1981-197
LTCNGN,103734.43,0.601,sell,2024-12-10T20:10:30.591487Z,551-1571-1521-1561-153
LTCNGN,53372.19,0.305,sell,2024-12-10T13:21:30.236941Z,1011-1971-1521-1561-151
LTCNGN,7132.72,0.044,sell,2024-11-27T21:32:48.840481Z,541-1531-1521-1971-154
LTCNGN,74772.36,0.348,sell,2024-12-03T03:20:42.581391Z,1021-1481-1521-1971-157
LTCNGN,17972.67,0.095,buy,2024-12-10T13:56:16.533505Z,521-1981-1521-1571-148
LTCNGN,9854.26,0.055,buy,2024-11-30T05:07:56.953266Z,1001-1991-1521-1981-156
LTCNGN,1966.76,0.009,buy,2024-12-05T04:30:37.482396Z,521-1991-1521-1981-150
LTCNGN,14977.54,0.067,buy,2024-12-08T17:43:25.763347Z,571-1511-1521-1571-153
LTCNGN,885.72,0.005,sell,2024-12-01T16:49:17.021649Z,511-11001-1521-1981-150
LTCNGN,13266.86,0.073,buy,2024-11-30T19:21:13.230084Z,561-11021-1521-1561-154
LTCNGN,13461.51,0.074,buy,2024-11-30T19:25:57.092223Z,561-11021-1521-1561-154
LTCNGN,5511.4,0.032,buy,2024-11-29T11:30:32.770866Z,521-1491-1521-1571-157
LTCNGN,481.25,0.003,sell,2024-11-29T11:35:02.396549Z,521-1491-1521-1571-157
LTCNGN,5035.36,0.023,buy,2024-12-05T05:33:15.756488Z,521-1491-1521-1571-157
LTCNGN,9953.63,0.046,buy,2024-12-04T12:43:04.931216Z,521-1491-1521-1571-157
LTCNGN,4928.33,0.022,buy,2024-12-08T18:04:51.002025Z,521-1491-1521-1571-157
LTCNGN,14995.41,0.068,sell,2024-12-05T18:10:16.517745Z,991-1561-1521-1971-151
LTCNGN,6650.26,0.03,buy,2024-12-08T17:11:59.165625Z,491-11001-1521-1571-150
LTCNGN,49824.23,0.239,buy,2024-12-02T11:21:41.902339Z,521-1991-1521-1561-157
LTCNGN,15895.05,0.078,sell,2024-12-05T04:36:46.778624Z,511-1541-1521-1981-1102
LTCNGN,24286.34,0.111,buy,2024-12-07T21:17:13.171996Z,531-1511-1521-1971-152
LTCNGN,9923.82,0.045,sell,2024-12-05T17:56:57.611872Z,511-1531-1521-1571-148
LTCNGN,30523.55,0.181,sell,2024-11-30T18:50:11.097093Z,501-1991-1521-1561-150
LTCNGN,111292.69,0.575,sell,2024-12-02T11:26:59.319537Z,501-1511-1521-1571-198
LTCNGN,60805.23,0.377,sell,2024-11-29T12:07:49.082378Z,501-1511-1521-1571-198
LTCNGN,15667.66,0.116,sell,2025-03-11T17:39:06.934751Z,971-11021-1521-1571-1101
LTCNGN,23259.01,0.16,buy,2025-03-11T17:41:02.014086Z,971-11021-1521-1571-1101
LTCNGN,2869.22,0.013,buy,2024-12-07T07:40:13.631604Z,1021-1511-1521-1981-154
LTCNGN,27534.6,0.129,sell,2024-12-03T18:18:40.523304Z,531-1971-1521-1571-153
LTCNGN,26516.05,0.165,sell,2024-11-29T12:22:37.821627Z,561-1531-1521-1571-154
LTCNGN,5079.58,0.031,sell,2024-11-27T21:04:45.947584Z,511-1551-1521-1571-197
LTCNGN,24859.48,0.139,sell,2024-12-11T07:39:34.612737Z,511-1551-1521-1571-197
LTCNGN,698.96,0.003,buy,2024-12-03T01:57:22.387019Z,551-1971-1521-1561-197
LTCNGN,13894.59,0.063,sell,2024-12-05T18:32:06.690034Z,551-1971-1521-1561-197
LTCNGN,48160.42,0.216,buy,2024-12-08T17:22:02.801351Z,521-1491-1521-1981-198
LTCNGN,29899.38,0.134,buy,2024-12-08T17:21:24.824602Z,521-1491-1521-1981-198
LTCNGN,16065.83,0.072,buy,2024-12-08T17:28:50.758568Z,521-1491-1521-1981-198
LTCNGN,16951.97,0.073,buy,2024-12-03T02:01:12.241094Z,521-1491-1521-1981-198
LTCNGN,1319.52,0.007,sell,2024-12-06T13:29:05.151637Z,511-1551-1521-1981-157
LTCNGN,33871.69,0.175,sell,2024-12-02T11:26:49.781502Z,481-1531-1521-1571-1102
LTCNGN,21383.15,0.097,sell,2024-12-05T18:17:50.648988Z,521-1481-1521-1571-1100
LTCNGN,73789.58,0.361,sell,2024-12-04T12:15:03.700576Z,521-1571-1521-1571-154
LTCNGN,21844.99,0.092,buy,2024-12-05T18:13:22.548293Z,971-1521-1521-1981-154
LTCNGN,15891.07,0.072,buy,2024-12-07T08:13:26.559048Z,541-1561-1521-1971-154
LTCNGN,24888.82,0.122,buy,2024-12-09T12:19:33.368328Z,571-11021-1521-1571-1102
LTCNGN,21799.81,0.095,buy,2024-12-03T02:23:33.126354Z,1011-11001-1521-1571-153
LTCNGN,26184.4,0.163,sell,2024-11-29T11:40:03.169217Z,1001-1991-1521-1971-150
LTCNGN,208021.43,1.017,sell,2024-12-05T05:31:28.538333Z,1001-1991-1521-1971-150
LTCNGN,57931.55,0.26,buy,2024-12-08T17:29:27.691785Z,531-1501-1521-1561-197
LTCNGN,7163,0.032,buy,2024-12-08T17:53:49.517271Z,531-1501-1521-1561-197
LTCNGN,5928.94,0.035,sell,2024-11-30T19:22:47.61409Z,1011-1551-1521-1981-151
LTCNGN,2839.66,0.013,sell,2024-12-03T01:40:29.972992Z,541-1561-1521-1561-148
LTCNGN,12667.18,0.076,sell,2024-11-30T04:41:39.716362Z,541-1501-1521-1971-198
LTCNGN,303599.69,1.86,sell,2024-11-27T21:14:17.434976Z,521-11001-1521-1981-157
LTCNGN,75197.54,0.371,sell,2024-12-04T12:34:51.454673Z,521-11001-1521-1981-157
LTCNGN,2795.57,0.017,sell,2024-11-27T20:39:52.508892Z,531-1981-1521-1981-150
LTCNGN,595985.82,2.924,sell,2024-12-05T05:37:35.439355Z,971-1561-1521-1981-198
LTCNGN,37477.54,0.27590788,sell,2025-03-11T17:41:43.882346Z,971-1561-1521-1981-198
LTCNGN,1432.58,0.008,sell,2024-12-11T07:42:49.988165Z,501-1981-1521-1561-149
